timestamp,datetime,pwm_right,vel_right
1000000.0,2025-10-13 13:06:36.270437,0,0.00138265166866378
1000000.0100125156,2025-10-13 13:06:36.270437,0,0.002336948476908709
1000000.0200250313,2025-10-13 13:06:36.270437,0,0.0007886077964208774
1000000.0300375469,2025-10-13 13:06:36.270437,0,0.0004517339019933521
1000000.0400500626,2025-10-13 13:06:36.270437,0,0.0027031581785732194
1000000.0500625782,2025-10-13 13:06:36.270437,0,0.0013546492178652435
1000000.0600750939,2025-10-13 13:06:36.270437,0,-0.0023605440633123155
1000000.0700876095,2025-10-13 13:06:36.270437,0,-0.0010154453131871765
1000000.0801001252,2025-10-13 13:06:36.270437,0,-0.0004852199434321527
1000000.0901126408,2025-10-13 13:06:36.270437,0,-0.0023158720601057312
1000000.1001251565,2025-10-13 13:06:36.270437,0,-0.0011632470863990377
1000000.110137672,2025-10-13 13:06:36.270437,0,0.00027157199345717077
1000000.1201501878,2025-10-13 13:06:36.270437,0,-0.0011023826758067708
1000000.1301627033,2025-10-13 13:06:36.270437,0,0.00025411295748250856
1000000.140175219,2025-10-13 13:06:36.270437,0,-0.001621515117971565
1000000.1501877346,2025-10-13 13:06:36.270437,0,0.00043351277042611867
1000000.1602002503,2025-10-13 13:06:36.270437,0,0.0011335897851660476
1000000.1702127659,2025-10-13 13:06:36.270437,0,0.00021539667771673874
1000000.1802252816,2025-10-13 13:06:36.270437,0,-0.00022821081128889887
1000000.1902377972,2025-10-13 13:06:36.270437,0,-9.532483775213189e-05
1000000.2002503129,2025-10-13 13:06:36.270437,0,-0.0018408990425773113
1000000.2102628285,2025-10-13 13:06:36.270437,0,0.003533925415505045
1000000.2202753442,2025-10-13 13:06:36.270437,0,-0.0031327479343914912
1000000.2302878598,2025-10-13 13:06:36.270437,0,0.0005504289786897725
1000000.2403003755,2025-10-13 13:06:36.270437,0,-0.0007058984849066303
1000000.2503128911,2025-10-13 13:06:36.270437,0,0.0008012430768113803
1000000.2603254068,2025-10-13 13:06:36.270437,0,-0.0017650621210327044
1000000.2703379224,2025-10-13 13:06:36.270437,0,-0.000990974745177898
1000000.2803504381,2025-10-13 13:06:36.270437,0,0.0002814277985532071
1000000.2903629537,2025-10-13 13:06:36.270437,0,-0.0007356581577876998
